latitude,longitude,ndvi,land_surface_temperature
22.73839463788392,75.84855364867151,0.08340847610441071,47.44998509000004
22.73839153413796,75.84913793557372,0.15965939329388062,47.11501913000001
22.738388428256144,75.84972222237398,0.0992409333705391,46.59718910000004
22.738385320238482,75.85030650907225,0.45876432764758523,46.09644917000003
22.738382210084968,75.85089079566845,0.38063806380533377,46.30494839000005
22.73837909779561,75.8514750821625,0.2754904669790675,47.32693637
22.738375983370414,75.85205936855432,0.25757154765140994,48.16435127
22.738372866809378,75.85264365484386,0.0859049207671628,48.61723891999998
22.73836974811249,75.85322794103105,0.12581589016402023,49.217101430000014
22.738366627279767,75.8538122271158,0.11267960675545077,49.95881177000001
22.738363504311216,75.85439651309807,0.08513002889512085,50.664632900000015
22.738360379206814,75.85498079897775,0.21399046104860417,50.69197706
22.738357251966583,75.8555650847548,0.2716608904284947,50.09724158000006
22.738354122590522,75.85614937042915,0.22785898538197805,49.73664047
22.738350991078626,75.85673365600074,0.20195775373466782,49.68707918000001
22.7383478574309,75.85731794146946,0.1968790637186037,49.80670988000003
22.738344721647348,75.85790222683526,0.15613946437555296,50.04597128
22.738341583727966,75.85848651209808,0.0719211822658327,50.06135237000001
22.738338443672752,75.85907079725784,0.11676486341693422,49.84089008000001
22.738335301481722,75.85965508231448,0.10689655172383077,50.090405540000006
22.73833215715487,75.86023936726792,0.13260530421175476,50.38093723999998
22.738329010692198,75.86082365211809,0.22498586772124085,50.08698751999998
22.738325862093703,75.86140793686491,0.19063545150437916,50.76546449
22.73832271135939,75.86199222150833,0.1989613761759203,51.39267116000002
22.738319558489266,75.86257650604827,0.16935483870910836,51.160245799999984
22.738316403483328,75.86316079048467,0.2741698501314306,50.034008210000025
22.73831324634157,75.86374507481744,0.49283590159369334,48.53691545000004
22.738310087064,75.86432935904652,0.44068678459822924,47.73880778
22.738306925650623,75.86491364317186,0.5009164702788664,47.55765272000002
22.738303762101438,75.86549792719335,0.32664233576542995,47.140654280000035
22.73830059641644,75.86608221111095,0.19787359716421185,48.24809276000002
22.738297428595644,75.86666649492459,0.15893333333290952,50.052807320000056
22.738294258639044,75.86725077863417,0.2023323615154451,50.379228230000024
22.738291086546635,75.86783506223965,0.15256620576481705,49.94172166999999
22.738287912318434,75.86841934574096,0.22448979591777235,49.46661689000001
22.73828473595443,75.869003629138,0.3295194507999728,49.60846472000003
22.73828155745462,75.86958791243075,0.29006318207843174,50.51936705000003
22.73827837681902,75.87017219561908,0.17571059431479144,51.81308762000003
22.73827519404763,75.87075647870297,0.12801869644215005,52.378769929999976
22.738272009140445,75.87134076168232,0.2720232333001871,51.778907419999996
22.738268822097467,75.87192504455707,0.2636505460210183,50.837242909999986
22.738265632918694,75.87250932732715,0.1529515031815823,50.88338618
22.73826244160414,75.8730936099925,0.16499416569389733,50.792808649999984
22.738259248153796,75.87367789255303,0.3772241992871375,49.85968919000004
22.738256052567667,75.87426217500867,0.3568650912343498,48.35917841000003
22.738252854845754,75.87484645735938,0.17619493908112419,47.53885361000005
22.738249654988056,75.87543073960505,0.17038777908303082,47.92508987000002
22.73824645299458,75.87601502174563,0.23935242839292814,48.98296706000002
22.738243248865327,75.87659930378106,0.26388888888818407,50.33479397000002
22.738240042600296,75.87718358571126,0.24428274428210947,51.54819107000003
22.73823683419949,75.87776786753615,0.1503690036896901,52.16001664999999
22.738233623662907,75.87835214925568,0.11141615191006311,52.14463555999998
22.738230410990546,75.87893643086976,0.11305126483072968,51.76865336000003
22.73822719618243,75.87952071237832,0.0892522112031915,50.596272500000055
22.738223979238526,75.88010499378132,0.07080394922405979,49.244445590000055
22.73822076015886,75.88068927507865,0.07294361096721949,48.16947830000004
22.738217538943434,75.88127355627026,0.17417254476349928,47.47391123
22.738214315592238,75.88185783735608,0.1535186576505046,47.214141710000035
22.738211090105274,75.88244211833604,0.14658480429739937,47.50125538999998
22.738207862482557,75.88302639921008,0.13130093570742138,48.03104848999999
22.738204632724077,75.88361067997809,0.11954909522361451,48.62065694
22.738201400829837,75.88419496064004,0.2296408700044774,48.950495870000054
22.738198166799844,75.88477924119586,0.15419555343018362,48.74541467000006
22.738194930634084,75.88536352164546,0.2690437601289329,48.41557574000001
22.738191692332585,75.88594780198876,0.25988268298837064,48.41215771999998
22.73818845189532,75.88653208222573,0.19699106723037849,48.34721534000005
22.738185209322317,75.88711636235627,0.15125284738006547,47.98148720000006
22.73818196461356,75.88770064238031,0.194749403340824,47.69437352
22.737852672949483,75.84855030375628,0.09363683393664346,47.50980044000005
22.73784956928559,75.84913458835598,0.3064516129023736,47.128691210000056
22.737846463485905,75.84971887285373,0.15460335842456688,46.56471791000001
22.737843355550435,75.85030315724947,0.42554443790339747,46.39552592000001
22.737840245479166,75.85088744154314,0.3846153846142554,46.89797485999998
22.73783713327212,75.85147172573465,0.24548560273244147,48.00028630999998
