latitude,longitude,ndvi,ndwi,land_surface_temperature
28.618855748477422,77.2067488885799,0.26605182257309434,-0.26327782646754905,41.620551980000016
28.618839096682144,77.2077710911536,0.12564824418413742,-0.18981989036775282,41.671822280000015
28.61882243718788,77.20879329286012,0.423947677342908,-0.3760635280765318,41.03948858000001
28.61880576999464,77.20981549369905,0.37781919850814943,-0.33153201837281543,40.69768657999998
28.618789095102464,77.21083769367,0.08860759493657291,-0.1197916666664776,40.46526122
28.618772412511365,77.21185989277257,0.21479591836698164,-0.23038497976017502,40.198655659999986
28.618755722221376,77.21288209100635,0.3393861640178834,-0.31460674157242424,40.04142674000002
28.61873902423251,77.21390428837093,0.3893657606094674,-0.34931110339157273,41.70942050000002
28.618722318544794,77.21492648486593,0.2868969909245552,-0.28802485857654686,40.10636912000001
28.61870560515826,77.21594868049094,0.3649783434979847,-0.34547355580666467,39.46719938000001
28.618688884072935,77.21697087524555,0.31309560405731157,-0.3223434718670036,39.887615840000024
28.618672155288827,77.21799306912939,0.2136668937988637,-0.19688969952923704,41.37103652000002
28.618655418805968,77.21901526214204,0.2692138004054192,-0.2577824414126307,41.059996700000056
28.61863867462439,77.22003745428309,0.25225362872383156,-0.25541854943669234,39.638100380000026
28.618086704863824,77.19855244002679,0.3775221400522642,-0.33984548441463486,39.99699248000002
28.618070115279536,77.19957464080132,0.2891186262479602,-0.2834961618976213,40.74895688000004
28.618053517996366,77.2005968407119,0.1749552772805457,-0.191473922902147,40.916439860000025
28.61803691301432,77.20161903975813,0.2679613084246209,-0.28619579057705613,41.48041316000001
28.618020300333423,77.20264123793959,0.26309067688336035,-0.3077685950408136,42.020460319999984
28.618003679953706,77.20366343525592,0.3558482892752969,-0.3281371784873506,42.51607322000001
28.61798705187518,77.20468563170668,0.06442127773311161,-0.0792302827715616,42.194779340000025
28.61797041609788,77.2057078272915,0.2538681948419912,-0.2521255722690449,42.38618846000003
28.617953772621828,77.20673002200995,0.33796965317858024,-0.3115537848600061,42.11616488000004
28.61793712144705,77.20775221586166,0.2307014451881729,-0.23998934564460625,42.338336180000056
28.617920462573565,77.2087744088462,0.052670956157335524,-0.11773117254509417,42.044386460000055
28.6179037960014,77.2097966009632,0.012849162011155239,-0.06474820143875386,42.06147656000002
28.617887121730575,77.21081879221224,0.06462725644196689,-0.14714179658478524,41.68207633999998
28.617870439761123,77.21184098259292,0.30517315091867436,-0.2892980826078397,42.22212350000001
28.617853750093065,77.21286317210485,0.19162271650203833,-0.20768456115855963,42.786096799999996
28.61783705272641,77.21388536074762,0.2709067309470222,-0.2630609048184593,43.261201580000034
28.617820347661212,77.21490754852083,0.17467055806106896,-0.19992772608148898,42.017042300000014
28.617803634897466,77.21592973542408,0.14195583596190942,-0.17723577235742022,41.38812661999998
28.61778691443521,77.216951921457,0.3014338649906534,-0.3062742561443948,41.261659880000025
28.61777018627447,77.21797410661914,-0.001276180466929996,-0.025909932140613958,41.84272328000003
28.61775345041526,77.21899629091013,0.28728846910608563,-0.27487089544913795,41.46674108000002
28.617736706857613,77.22001847432955,0.27170160814974875,-0.2673267326728187,39.99357445999999
28.617184723923184,77.19853364409755,0.2563641525499075,-0.26245720806340345,38.41444922000005
28.617168134957094,77.19955583615022,0.45654179737874784,-0.40270126177287596,39.53214176000006
28.6171515382924,77.20057802733898,0.3977170074724518,-0.3700394429680914,40.33879448000005
28.617134933929123,77.20160021766343,0.3970155314173241,-0.35120274914020383,41.26507790000005
28.617118321867274,77.20262240712313,0.14582809224294202,-0.1737823211061356,42.73140848000003
28.617101702106897,77.20364459571773,0.036210394880542826,-0.10309877876530182,43.028776220000054
28.617085074648,77.2046667834468,0.15588115588090212,-0.18560574434301477,42.49556510000002
28.617068439490613,77.20568897030994,0.18379837983765293,-0.2060522696007225,42.58785164000005
28.617051796634765,77.20671115630677,0.25309136197802135,-0.25197760199048624,42.35884429999999
28.617035146080468,77.20773334143686,0.1565568022437648,-0.20835241322427264,42.734826500000054
28.61701848782776,77.20875552569984,0.1042909917589039,-0.14072682439952947,42.51949123999998
28.617001821876656,77.20977770909529,0.016411246530690947,-0.04679053004406041,42.21186943999999
28.616985148227172,77.21079989162281,0.020113956202347617,-0.08856494029728436,41.52826544000004
28.616968466879356,77.21182207328202,0.04813578185858634,-0.12204929629887251,43.343234059999986
28.616951777833215,77.21284425407251,0.12400074363241495,-0.15613347356313964,43.685036060000016
28.61693508108877,77.21386643399386,0.23755053742187646,-0.23547942508321426,43.28512771999999
28.616918376646055,77.2148886130457,0.23863432165276077,-0.23441977077321915,42.570761540000035
28.6169016645051,77.2159107912276,0.26773888363241677,-0.260464678769146,41.93159179999998
28.61688494466591,77.2169329685392,0.2629403475805299,-0.2502557425829996,40.87542361999999
28.616868217128516,77.21795514498004,0.3012025376379108,-0.29960279931851785,41.01214442000003
28.616851481892947,77.21897732054977,0.2194993412380861,-0.22520296505431486,41.23431572000004
28.616834738959223,77.21999949524798,0.2542648253448347,-0.25192572772196237,40.86516956000003
28.616282742851148,77.19851484903182,0.4053676020624087,-0.37813973424710134,38.05897514000003
28.61626615450324,77.19953703236305,0.45239880059885235,-0.38963600501992174,39.658608500000014
28.616249558457017,77.20055921483039,0.4144010028983556,-0.39505409582628276,40.39690082000004
28.616232954712487,77.20158139643344,0.2907622412917874,-0.34249212460563094,41.19671749999998
28.616216343269688,77.20260357717179,0.09766270559518744,-0.13223475931466477,43.049284339999986
28.616199724128638,77.20362575704506,0.07479984750274525,-0.13851869800478392,43.20309524000004
28.61618309728936,77.20464793605282,0.10163934426215328,-0.16796094963365438,42.50240114000002
28.61616646275187,77.2056701141947,0.20379234167856444,-0.21407352395058657,42.70748234000001
28.61614982051621,77.2066922914703,0.29370449678750543,-0.2816291896473795,42.61861382000001
28.616133170582394,77.2077144678792,0.3511308861691674,-0.33675715333760686,42.70406432000004
28.616116512950445,77.208736643421,0.11441774491660921,-0.17170343018137849,42.539999360000024
28.616099847620386,77.20975881809531,0.02230460302746703,-0.09013045196983775,42.553671440000016
28.616083174592248,77.21078099190174,0.15815649867347786,-0.19705277587354858,41.80854308000005
28.61606649386605,77.21180316483986,0.11893983043852344,-0.13321107035656352,43.555151300000034
28.616049805441815,77.21282533690929,0.08768836165423584,-0.11889841688634746,43.69870814000001
28.616033109319574,77.21384750810964,0.04442638493831176,-0.12429831595811869,43.31930792000003
28.616016405499344,77.2148696784405,0.07654921020643735,-0.09554035116627559,42.423786680000035
28.615999693981145,77.21589184790145,0.04121813031155635,-0.08429825208336264,41.87690348000001
28.615982974765014,77.21691401649211,0.13499999999981757,-0.17247155719945212,40.73186678000002
28.615966247850963,77.21793618421206,0.41296021261562893,-0.37995266814202616,40.69085054000004
28.615949513239027,77.21895835106095,0.1956134595553555,-0.19538937306682524,41.04632462000001
28.615932770929223,77.21998051703832,0.03032484477633344,-0.09161979216304392,41.03948858000001
28.615380761647714,77.1984960548296,0.37855579868639944,-0.33757961783379764,40.39006477999999
28.615364173917982,77.19951822943978,0.4352122697439557,-0.39068484755570604,41.28216800000001
28.615347578490212,77.2005404031861,0.33647340926550234,-0.322654462242016,42.051222499999994
28.615330975364433,77.20156257606814,0.395756870467468,-0.3709663237485783,42.72457244000003
28.615314364540666,77.20258474808554,0.11414077362061804,-0.2060060060056525,43.77390458000002
28.615297746018935,77.20360691923787,0.0754812931346524,-0.15421799469802866,43.36716020000006
28.61528111979926,77.20462908952476,0.038464479620649285,-0.10974912151653224,42.43745876000003
28.615264485881667,77.20565125894578,-0.002516356316050735,-0.06127132257314882,42.833949080000025
28.615247844266182,77.20667342750052,0.022312045270780418,-0.074061491421651,42.90914552000004
28.615231194952834,77.20769559518862,0.10815666546876299,-0.1417993335799455,42.54341738000005
28.615214537941636,77.20871776200966,0.48926773253159744,-0.4319687446909598,43.421848520000026
28.61519787323262,77.20973992796323,0.12601482527333918,-0.16423357664203608,43.54489724000001
28.615181200825806,77.21076209304894,0.3205874203374516,-0.30396716826209946,43.08346454000002
28.61516452072122,77.21178425726639,0.06517798883482176,-0.09453922372033892,43.26803762000003
28.615147832918883,77.21280642061517,0.11699329770065836,-0.14477001999800926,42.81002294000001
28.615131137418825,77.21382858309491,0.08818425619168925,-0.14537152345347384,41.29925810000003
28.615114434221066,77.21485074470517,0.2329503788800897,-0.2296440760600851,40.492605379999986
28.615097723325633,77.21587290544558,0.29502327246635335,-0.2700140449433462,40.15763942000001
28.61508100473254,77.21689506531571,0.15182872435298514,-0.16797829036604617,39.344150660000025
28.615064278441828,77.2179172243152,0.29663192871122696,-0.30213863188184115,40.43791706000002
28.61504754445351,77.21893938244361,0.2257032646528823,-0.22581859239701577,41.01214442000003
28.61503080276761,77.21996153970056,0.050258082042832095,-0.1434486838210718,40.766046980000056
28.614478780312893,77.19847726149085,0.3401350557834114,-0.33875934887763787,40.66008836000003
28.614462193201327,77.19949942738036,0.17909929914623676,-0.21276140175545963,41.750436740000055
28.61444559839201,77.20052159240606,0.05295950155756506,-0.14260089686078978,42.29731994000002
28.614428995884957,77.20154375656753,0.12302167841451919,-0.25393525393487687,42.26655776000001
28.614412385680215,77.20256591986436,0.11932615816549325,-0.236814891416403,43.06295641999998
28.614395767777786,77.20358808229616,0.09583723731749988,-0.21957396097092272,43.158660980000036
28.61437914217771,77.20461024386255,0.205052631578602,-0.23362068965476962,43.25778356000001
28.614362508880006,77.20563240456309,0.12479999999980032,-0.18599746942187095,43.213349300000004
28.614345867884687,77.20665456439741,0.21657134023772365,-0.25458313406622896,43.30221782000001
28.61432921919179,77.20767672336511,0.20901802016319915,-0.2519523222355085,44.41307432000002
28.614312562801334,77.20869888146576,0.2220711093836758,-0.21663442939996783,45.031735939999976
28.614295898713348,77.209721038699,0.23586118251890126,-0.2573763792394649,44.895015140000055
28.61427922692785,77.21074319506441,0.23182624113440925,-0.2702064447318196,43.03903028000002
28.614262547444863,77.21176535056158,0.3975942782828388,-0.37370186930759913,42.21528746000001
28.614245860264422,77.21278750519012,0.1943870523412631,-0.2152053954625292,41.45306900000003
28.61422916538654,77.21380965894964,0.3808405116151034,-0.3585002568047278,40.048262780000016
28.614212462811235,77.21483181183972,0.3544872903331238,-0.3299940572199168,39.672280580000006
28.61419575253855,77.21585396385997,0.41339107261756597,-0.36507681171018247,39.43985522000003
28.614179034568497,77.21687611501,0.4096323148620583,-0.36361359271877164,39.66544454000001
28.614162308901104,77.21789826528938,0.288154533843729,-0.30040290088589783,41.26507790000005
28.614145575536394,77.21892041469773,0.19810461089812628,-0.21347485002267932,41.30267612
28.614128834474396,77.21994256323468,0.3492599324844642,-0.33975075204067084,40.3763927
28.61357679884668,77.1984584690155,0.3451833868024882,-0.33995508723382284,41.292422060000035
28.61356021235326,77.19948062618478,0.07155670719544009,-0.1466761464626425,41.83930526000006
28.613543618162385,77.20050278249025,0.11681484344782866,-0.1701903604695501,41.55219158
28.613527016274066,77.20152493793152,0.22373696872454116,-0.24616640958126093,40.66008836000003
28.613510406688327,77.20254709250818,0.343881238401516,-0.3234586900061105,41.55902762000005
28.613493789405204,77.20356924621987,0.3344472291834504,-0.31624244643780214,41.78119892000001
28.613477164424705,77.20459139906616,0.33265154332403746,-0.31504587155905495,42.307574000000045
28.61346053174687,77.20561355104664,0.28091692217801006,-0.30608902783935377,43.00826810000001
28.61344389137171,77.20663570216092,0.16317479736937884,-0.19864470884847743,43.244111480000015
28.613427243299267,77.20765785240862,0.0958238196949314,-0.17575470207021376,43.08346454000002
28.613410587529536,77.2086800017893,0.5011990407666791,-0.4395671288462096,43.948223600000006
28.61339392406257,77.2097021503026,0.3541298501723333,-0.32941087727188745,43.89353528000004
28.613377252898378,77.21072429794809,0.1925276401064544,-0.23626590783299933,42.49556510000002
28.61336057403698,77.21174644472539,0.4218108792448759,-0.36886348352325343,41.702584460000026
28.613343887478415,77.21276859063408,0.20580762250416368,-0.21629290617809374,40.81731728
28.6133271932227,77.2137907356738,0.3646203554113657,-0.35553237583189357,39.757731079999985
28.61331049126985,77.21481287984409,0.3793912970564612,-0.3646317186457123,39.43301918000003
28.613293781619905,77.21583502314459,0.38604348180052755,-0.3673387420670458,39.68595266
28.613277064272868,77.21685716557491,0.35087142387314885,-0.35287337394969065,40.591727960000014
28.6132603392288,77.21787930713461,0.3094872582126044,-0.3231986349176713,41.54193752000003
28.613243606487682,77.21890144782331,0.10548738922954075,-0.1505853139408468,41.31634819999999
28.613226866049562,77.21992358764061,0.3033251052703596,-0.3237961802222199,40.23283586000002
28.612674817249093,77.19843967740357,0.33344800894412413,-0.3165760869559841,43.179169100000024
28.612658231373818,77.19946182585298,0.46756876011109344,-0.42787635947277064,43.37057822000003
28.61264163780136,77.20048397343862,0.3272461650834053,-0.3333333333327218,41.48724920000001
28.612625036531757,77.20150612016012,0.40529063080526356,-0.3646048109959371,39.897869900000046
28.612608427565025,77.20252826601703,0.35426166257391395,-0.32885906040211865,41.29925810000003
28.61259181090118,77.20355041100899,0.24052004333651045,-0.2463715529748796,42.26655776000001
28.612575186540266,77.20457255513556,0.17834113594173953,-0.20440592271541277,42.895473440000046
28.612558554482284,77.2055946983964,0.017426770485699034,-0.08278746744521698,43.13131682000005
28.61254191472728,77.20661684079104,0.04160921404811159,-0.09070834041092117,42.83053106
28.612525267275263,77.20763898231912,0.24679052707081287,-0.24223405100462028,41.99311616
28.612508612126263,77.20866112298025,0.48235294117570887,-0.42324312030866007,42.41695063999998
28.612491949280297,77.209683262774,0.3609612555168204,-0.33928571428516846,42.25288568000002
28.6124752787374,77.21070540169998,0.2499418379212874,-0.2691338582672927,41.524847420000015
28.612458600497586,77.2117275397578,0.3633285816101865,-0.3497397900673022,42.017042300000014
28.61244191456089,77.21274967694706,0.08440243078984393,-0.11549910696543858,42.12641894000001
28.61242522092732,77.21377181326734,0.305687867749499,-0.2901439645620337,40.82415332000005
28.612408519596915,77.21479394871827,0.2969585253450747,-0.2860537378901736,40.08586100000002
28.612391810569694,77.21581608329942,0.29270021261457385,-0.28437782919166205,39.884197820000054
28.61237509384569,77.2168382170104,0.35618774118216606,-0.32782708022084556,40.02433664
28.612358369424907,77.21786034985081,0.2802409235397687,-0.2924584072286252,40.42082696
28.612341637307384,77.21888248182027,0.3545695866508256,-0.3333333333327112,40.79339114000004
28.61232489749314,77.21990461291836,0.2557873678188896,-0.2361215303821528,41.64447812000003
28.61177283552012,77.198420886655,0.22787371829434988,-0.2389898577357035,42.601523720000046
28.61175625026297,77.19944302638496,0.4476948996776724,-0.4185802191198881,43.445774659999984
28.611739657308934,77.20046516525119,0.370413286982819,-0.356787762905764,42.427204700000004
28.611723056658033,77.20148730325327,0.4653010771667574,-0.40406091370490005,41.210389580000026
28.61170644831029,77.20250944039083,0.2971646673931349,-0.2710596616201762,42.10591082000002
28.611689832265736,77.20353157666345,0.11098969715874026,-0.16614779616554784,42.77584274000003
28.611673208524376,77.20455371207075,0.18268947213184505,-0.19591471596809912,44.24900936000006
28.61165657708625,77.2055758466123,0.17218117571446806,-0.19590331831184613,43.64743784000001
28.61163993795138,77.20659798028771,0.33344643311505057,-0.3202317964217347,43.69529011999998
28.611623291119788,77.20762011309661,0.14577866256421,-0.16507177033462445,43.59616754000001
28.611606636591496,77.20864224503855,0.2705632999098874,-0.2938734849737774,42.82711304000003
